Feature,Value
777_subband_21_energy,7.65440497454953e-07
777_subband_21_entropy,4.39736097517712
777_subband_22_max,0.00016757963601408336
777_subband_22_min,-0.00020832178587108427
777_subband_22_peak,0.00020832178587108427
777_subband_22_peak2peak,0.00037590142188516763
777_subband_22_mean,-7.352748104327616e-07
777_subband_22_std,4.7100186784472485e-05
777_subband_22_var,2.2184275951321966e-09
777_subband_22_q75,1.734227342946097e-05
777_subband_22_q25,-1.6738723286700645e-05
777_subband_22_iqr,3.408099671616162e-05
777_subband_22_cv,-64.05793604808883
777_subband_22_mean_abs,3.016588424097781e-05
777_subband_22_rms,4.703537206604443e-05
777_subband_22_crest,4.429045136042944
777_subband_22_clearance,9.9005652223417
777_subband_22_shape,1.5592240456240578
777_subband_22_impulse,6.905873675272436
777_subband_22_skewness,-0.4676561562188892
777_subband_22_kurtosis,3.7387140317071967
777_subband_22_zero_crossing_rate,0.43243243243243246
777_subband_22_median,-1.1793596748966028e-08
777_subband_22_mad,1.681335037140659e-05
777_subband_22_energy,7.389169592806716e-07
777_subband_22_entropy,4.269908400861792
777_subband_23_max,0.00021914777324004675
777_subband_23_min,-0.00016372215972608087
777_subband_23_peak,0.00021914777324004675
777_subband_23_peak2peak,0.0003828699329661276
777_subband_23_mean,3.959357886906733e-06
777_subband_23_std,5.3385015190592665e-05
777_subband_23_var,2.8499598468998093e-09
777_subband_23_q75,2.1014060836891547e-05
777_subband_23_q25,-1.2484671991596594e-05
777_subband_23_iqr,3.349873282848814e-05
777_subband_23_cv,13.483250748090358
777_subband_23_mean_abs,3.3771994256212686e-05
777_subband_23_rms,5.3451880676581865e-05
777_subband_23_crest,4.099907626562874
777_subband_23_clearance,9.823113702361711
777_subband_23_shape,1.5827279926399038
777_subband_23_impulse,6.489038567798891
777_subband_23_skewness,0.2636521277804612
777_subband_23_kurtosis,2.526307651884106
777_subband_23_zero_crossing_rate,0.5330330330330331
777_subband_23_median,1.7879119744799883e-07
777_subband_23_mad,1.6789979714978027e-05
777_subband_23_energy,9.542725849864243e-07
777_subband_23_entropy,4.301189143099948
777_subband_24_max,4.2305911407967796e-05
777_subband_24_min,-3.6648305630928415e-05
777_subband_24_peak,4.2305911407967796e-05
777_subband_24_peak2peak,7.895421703889622e-05
777_subband_24_mean,-2.8126011931003035e-11
777_subband_24_std,1.1405267542095696e-05
777_subband_24_var,1.3008012770678159e-10
777_subband_24_q75,4.380895222298532e-06
777_subband_24_q25,-5.310839020244281e-06
777_subband_24_iqr,9.691734242542813e-06
777_subband_24_cv,-405506.03370553855
777_subband_24_mean_abs,7.787186820261006e-06
777_subband_24_rms,1.1388180989401807e-05
777_subband_24_crest,3.714896298832885
777_subband_24_clearance,7.55884204864861
777_subband_24_shape,1.4624255526747598
777_subband_24_impulse,5.4327592729501015
777_subband_24_skewness,0.42518161405267424
777_subband_24_kurtosis,1.774726736878888
777_subband_24_zero_crossing_rate,0.7867867867867868
777_subband_24_median,-5.447047292894931e-08
777_subband_24_mad,4.648104478825154e-06
777_subband_24_energy,4.331668252662249e-08
777_subband_24_entropy,4.57582241998497
777_subband_25_max,5.5093302358912975e-05
777_subband_25_min,-7.236020239992263e-05
777_subband_25_peak,7.236020239992263e-05
777_subband_25_peak2peak,0.00012745350475883561
777_subband_25_mean,-2.1263319180659144e-07
777_subband_25_std,1.9053388317398407e-05
777_subband_25_var,3.630316063735741e-10
777_subband_25_q75,8.036065644631092e-06
777_subband_25_q25,-7.742678561324129e-06
777_subband_25_iqr,1.577874420595522e-05
777_subband_25_cv,-89.60683962609721
777_subband_25_mean_abs,1.274270561593903e-05
777_subband_25_rms,1.9026032121035263e-05
777_subband_25_crest,3.803220868103175
777_subband_25_clearance,8.11652335671485
777_subband_25_shape,1.49309202413315
777_subband_25_impulse,5.678558744181606
777_subband_25_skewness,-0.34540686266812753
777_subband_25_kurtosis,1.9127980488444472
777_subband_25_zero_crossing_rate,0.6831831831831832
777_subband_25_median,1.1581450701724615e-07
777_subband_25_mad,7.957365409980852e-06
777_subband_25_energy,1.209046260224023e-07
777_subband_25_entropy,4.516613637763745
777_subband_26_max,5.9446470207746945e-05
777_subband_26_min,-7.364445127201385e-05
777_subband_26_peak,7.364445127201385e-05
777_subband_26_peak2peak,0.00013309092147976078
777_subband_26_mean,-3.045618655327795e-07
777_subband_26_std,1.8275749754632477e-05
777_subband_26_var,3.340030290939491e-10
777_subband_26_q75,6.61161354206474e-06
777_subband_26_q25,-6.438536006849607e-06
777_subband_26_iqr,1.3050149548914348e-05
777_subband_26_cv,-60.0066909974502
777_subband_26_mean_abs,1.1870474583640348e-05
777_subband_26_rms,1.8250911702014844e-05
777_subband_26_crest,4.035110819361628
777_subband_26_clearance,8.922173037719896
777_subband_26_shape,1.5375048043292125
777_subband_26_impulse,6.204002270769289
777_subband_26_skewness,-0.35628693648463156
777_subband_26_kurtosis,2.8738435244816074
777_subband_26_zero_crossing_rate,0.43243243243243246
777_subband_26_median,5.3587361707665496e-08
777_subband_26_mad,6.5565746654307535e-06
777_subband_26_energy,1.1125398983688394e-07
777_subband_26_entropy,4.410907151653414
777_subband_27_max,7.831936054571319e-05
777_subband_27_min,-6.18578024200778e-05
777_subband_27_peak,7.831936054571319e-05
777_subband_27_peak2peak,0.000140177162965791
777_subband_27_mean,1.0605852526461478e-06
777_subband_27_std,1.9845979795367328e-05
777_subband_27_var,3.9386291403812815e-10
777_subband_27_q75,5.7361564442824035e-06
777_subband_27_q25,-5.754152096896617e-06
777_subband_27_iqr,1.149030854117902e-05
777_subband_27_cv,18.712290922254333
777_subband_27_mean_abs,1.2611184505021269e-05
777_subband_27_rms,1.984460946541169e-05
777_subband_27_crest,3.9466314861081297
777_subband_27_clearance,9.423767891363475
777_subband_27_shape,1.5735722094550564
777_subband_27_impulse,6.210309627500062
777_subband_27_skewness,0.44908616954160396
777_subband_27_kurtosis,2.2648152857755717
777_subband_27_zero_crossing_rate,0.5690690690690691
777_subband_27_median,-1.276877523924256e-09
777_subband_27_mad,5.7888976520286044e-06
777_subband_27_energy,1.3153204729479224e-07
777_subband_27_entropy,4.294284294381253
777_subband_28_max,9.926517495769595e-05
777_subband_28_min,-7.315111411858778e-05
777_subband_28_peak,9.926517495769595e-05
777_subband_28_peak2peak,0.00017241628907628374
777_subband_28_mean,-1.4675840095839768e-07
777_subband_28_std,2.3711756348943827e-05
777_subband_28_var,5.622473891516779e-10
777_subband_28_q75,8.958643367660224e-06
777_subband_28_q25,-9.559725250559946e-06
777_subband_28_iqr,1.851836861822017e-05
777_subband_28_cv,-161.5700102624143
777_subband_28_mean_abs,1.5523443364643535e-05
777_subband_28_rms,2.3676687939053215e-05
777_subband_28_crest,4.192527908177742
777_subband_28_clearance,9.451743991246344
777_subband_28_shape,1.525221394692601
777_subband_28_impulse,6.394533263398508
777_subband_28_skewness,0.2765240137236573
777_subband_28_kurtosis,2.0975232843371074
777_subband_28_zero_crossing_rate,0.6816816816816816
777_subband_28_median,-3.120473950194139e-09
777_subband_28_mad,9.218257986966797e-06
777_subband_28_energy,1.8723557428894487e-07
777_subband_28_entropy,4.358651792101221
777_subband_29_max,0.00012174963261694567
777_subband_29_min,-7.860252638966825e-05
777_subband_29_peak,0.00012174963261694567
777_subband_29_peak2peak,0.00020035215900661391
777_subband_29_mean,-2.7957585725865975e-06
777_subband_29_std,2.482602408914584e-05
777_subband_29_var,6.163314720748494e-10
777_subband_29_q75,2.9515713032500403e-06
777_subband_29_q25,-1.1597919876540671e-05
777_subband_29_iqr,1.454949117979071e-05
777_subband_29_cv,-8.879888389710683
777_subband_29_mean_abs,1.5018500299341354e-05
777_subband_29_rms,2.494599034439069e-05
777_subband_29_crest,4.880529132583508
777_subband_29_clearance,12.545890925526207
777_subband_29_shape,1.6610174016832235
777_subband_29_impulse,8.106643818643136
777_subband_29_skewness,0.5490021331544674
777_subband_29_kurtosis,4.3120035488466275
777_subband_29_zero_crossing_rate,0.536036036036036
777_subband_29_median,-5.858497180277606e-07
777_subband_29_mad,6.199805601184465e-06
777_subband_29_energy,2.0784901304365281e-07
777_subband_29_entropy,4.053376328347259
777_subband_30_max,8.111741285409014e-05
777_subband_30_min,-9.246693795927319e-05
777_subband_30_peak,9.246693795927319e-05
777_subband_30_peak2peak,0.00017358435081336334
777_subband_30_mean,1.0397987111727294e-06
777_subband_30_std,2.232898141324125e-05
777_subband_30_var,4.985834109528731e-10
777_subband_30_q75,1.0649695043777111e-05
777_subband_30_q25,-6.375076497327712e-06
777_subband_30_iqr,1.7024771541104824e-05
777_subband_30_cv,21.474330727009338
777_subband_30_mean_abs,1.4750994088524598e-05
777_subband_30_rms,2.2319763162031485e-05
777_subband_30_crest,4.14282791837909
777_subband_30_clearance,8.96255847325964
777_subband_30_shape,1.5131023053825872
777_subband_30_impulse,6.268522474102746
777_subband_30_skewness,-0.21078510079923213
777_subband_30_kurtosis,2.6386439501535834
777_subband_30_zero_crossing_rate,0.5405405405405406
777_subband_30_median,1.932073870658956e-07
777_subband_30_mad,7.787519758527401e-06
777_subband_30_energy,1.663893904214654e-07
777_subband_30_entropy,4.326789770465936
777_subband_31_max,7.724998244033157e-05
777_subband_31_min,-9.940205271443902e-05
777_subband_31_peak,9.940205271443902e-05
777_subband_31_peak2peak,0.0001766520351547706
777_subband_31_mean,-7.847983441347575e-07
777_subband_31_std,2.5285333390549836e-05
777_subband_31_var,6.393480846712545e-10
777_subband_31_q75,9.77650392705167e-06
777_subband_31_q25,-9.390963533250365e-06
777_subband_31_iqr,1.9167467460302036e-05
777_subband_31_cv,-32.21889238110842
777_subband_31_mean_abs,1.6550067608442505e-05
777_subband_31_rms,2.525964721229974e-05
777_subband_31_crest,3.9352114413552437
777_subband_31_clearance,8.67553261608642
777_subband_31_shape,1.5262564365244233
777_subband_31_impulse,6.006141791452993
777_subband_31_skewness,-0.5496238173137942
777_subband_31_kurtosis,2.4598611632518006
777_subband_31_zero_crossing_rate,0.496996996996997
777_subband_31_median,1.0602598035600131e-07
777_subband_31_mad,9.630729494892759e-06
777_subband_31_energy,2.1310862561480724e-07
777_subband_31_entropy,4.460063462092637
111_max,0.026214968420716238
111_min,-3.830411834251936e-09
111_peak,0.026214968420716238
111_peak2peak,0.026214972251128073
111_mean,0.00887900831197107
111_std,0.00742297945235298
111_var,5.510062395005455e-05
111_q75,0.014261910600307457
111_q25,0.0022723667598701113
111_iqr,0.011989543840437347
111_cv,0.8360144727362169
111_mean_abs,0.008879008314570657
111_rms,0.011572910029363195
111_crest,2.265201090668008
111_clearance,3.7840150805044446
111_shape,1.3034011929431109
111_impulse,2.952465803832718
111_skewness,0.6266126342047563
111_kurtosis,-0.7469316292182397
111_zero_crossing_rate,0.00037505860290670416
111_median,0.0072188314642887465
111_mad,0.0055845228100630485
111_energy,1.4285213416781437
111_entropy,5.335380086325712
555_subband_0_max,123.3376760680973
555_subband_0_min,-124.55792487010872
555_subband_0_peak,124.55792487010872
555_subband_0_peak2peak,247.89560093820603
555_subband_0_mean,-0.2565288696827866
555_subband_0_std,58.28941989207519
555_subband_0_var,3397.6564713546504
555_subband_0_q75,54.261003300639146
555_subband_0_q25,-54.75986068402721
555_subband_0_iqr,109.02086398466636
555_subband_0_cv,-227.22362580146853
555_subband_0_mean_abs,51.301146647749356
555_subband_0_rms,58.20266019908281
555_subband_0_crest,2.1400727122103533
555_subband_0_clearance,2.6846053525634046
555_subband_0_shape,1.1345294209254528
555_subband_0_impulse,2.4279754549223753
555_subband_0_skewness,-0.008640550860578218
555_subband_0_kurtosis,-1.1856574670858968
555_subband_0_zero_crossing_rate,0.009009009009009009
555_subband_0_median,-0.3616772651452538
555_subband_0_mad,54.61466062437198
555_subband_0_energy,1131441.584519466
555_subband_0_entropy,5.190059585003558
555_subband_1_max,0.803274886275652
555_subband_1_min,-0.8683374156156791
555_subband_1_peak,0.8683374156156791
555_subband_1_peak2peak,1.6716123018913311
555_subband_1_mean,0.18613179737857635
555_subband_1_std,0.4797240968957042
555_subband_1_var,0.230135209142399
555_subband_1_q75,0.6334805655656313
555_subband_1_q25,-0.12792433913545798
555_subband_1_iqr,0.7614049047010892
555_subband_1_cv,2.5773355420835804
555_subband_1_mean_abs,0.44027586423060416
555_subband_1_rms,0.513898071182891
555_subband_1_crest,1.689707481518542
555_subband_1_clearance,2.276452739090507
555_subband_1_shape,1.167218357701583
555_subband_1_impulse,1.9722575915741507
555_subband_1_skewness,-0.43834209407707186
555_subband_1_kurtosis,-0.9100339113452005
555_subband_1_zero_crossing_rate,0.27177177177177175
555_subband_1_median,0.23065569907641859
555_subband_1_mad,0.3897526770664108
555_subband_1_energy,88.20647000687558
555_subband_1_entropy,5.324178440850332
555_subband_2_max,0.40163494427461377
555_subband_2_min,-0.3878323905123011
555_subband_2_peak,0.40163494427461377
555_subband_2_peak2peak,0.7894673347869149
555_subband_2_mean,0.0938866570357405
555_subband_2_std,0.23041801600330578
555_subband_2_var,0.05309246209889968
555_subband_2_q75,0.31400390810384887
555_subband_2_q25,-0.0775764755412913
555_subband_2_iqr,0.39158038364514014
555_subband_2_cv,2.4542147231378246
555_subband_2_mean_abs,0.21276944652620491
555_subband_2_rms,0.24849186505977308
555_subband_2_crest,1.6162901114610055
555_subband_2_clearance,2.152193542539077
555_subband_2_shape,1.1678926138916688
555_subband_2_impulse,1.8876532830814503
555_subband_2_skewness,-0.290207654251754
555_subband_2_kurtosis,-1.0903187638687029
555_subband_2_zero_crossing_rate,0.16216216216216217
555_subband_2_median,0.10172433118055257
555_subband_2_mad,0.1942969785665285
555_subband_2_energy,20.623901138295416
555_subband_2_entropy,5.37601046818244
555_subband_3_max,0.19902007123075902
555_subband_3_min,-0.23033899576075864
555_subband_3_peak,0.23033899576075864
555_subband_3_peak2peak,0.42935906699151766
555_subband_3_mean,-0.00016581487455122194
555_subband_3_std,0.10261051007759095
555_subband_3_var,0.010528916778383395
555_subband_3_q75,0.056098740906413994
555_subband_3_q25,-0.04566930975559422
555_subband_3_iqr,0.10176805066200821
555_subband_3_cv,-618.825725709508
555_subband_3_mean_abs,0.075560450218512
555_subband_3_rms,0.10245692055701618
555_subband_3_crest,2.2481545854443037
555_subband_3_clearance,4.170644347842951
555_subband_3_shape,1.3559596357713952
555_subband_3_impulse,3.04840687283685
555_subband_3_skewness,0.016312191871454062
555_subband_3_kurtosis,-0.2665567907683224
555_subband_3_zero_crossing_rate,0.7912912912912913
555_subband_3_median,-0.0021614715769383355
555_subband_3_mad,0.05197955719519095
555_subband_3_energy,3.506138470388926
555_subband_3_entropy,5.085928537327017
555_subband_4_max,0.20081728416543324
555_subband_4_min,-0.1893959739640565
555_subband_4_peak,0.20081728416543324
555_subband_4_peak2peak,0.3902132581294897
555_subband_4_mean,0.046894863132548925
555_subband_4_std,0.11443249178817172
555_subband_4_var,0.013094795176849987
555_subband_4_q75,0.15724390799777466
555_subband_4_q25,-0.0418150312020167
555_subband_4_iqr,0.19905893919979134
555_subband_4_cv,2.440192467663821
555_subband_4_mean_abs,0.10582487866574185
555_subband_4_rms,0.12350998903524807
555_subband_4_crest,1.6259193748946308
555_subband_4_clearance,2.160169698775712
555_subband_4_shape,1.1671167554594262
555_subband_4_impulse,1.8976377454656397
555_subband_4_skewness,-0.25988852658905215
555_subband_4_kurtosis,-1.1307984619742744
555_subband_4_zero_crossing_rate,0.16216216216216217
555_subband_4_median,0.0504639126887958
555_subband_4_mad,0.0978364321399976
555_subband_4_energy,5.095075608756691
555_subband_4_entropy,5.362140881439001
555_subband_5_max,0.09219859538859633
555_subband_5_min,-0.10831003534420337
555_subband_5_peak,0.10831003534420337
555_subband_5_peak2peak,0.2005086307327997
555_subband_5_mean,7.001840630600104e-05
555_subband_5_std,0.04823238974484655
555_subband_5_var,0.0023263634204987787
555_subband_5_q75,0.027029279028578657
555_subband_5_q25,-0.021072580562778886
555_subband_5_iqr,0.04810185959135754
555_subband_5_cv,688.853007222941
555_subband_5_mean_abs,0.03546208564342027
555_subband_5_rms,0.04816018234116631
555_subband_5_crest,2.2489540130254495
555_subband_5_clearance,4.183159355554849
555_subband_5_shape,1.358075292734568
555_subband_5_impulse,3.0542488795861193
555_subband_5_skewness,0.0077329372582173135
555_subband_5_kurtosis,-0.23754225847213917
555_subband_5_zero_crossing_rate,0.7912912912912913
555_subband_5_median,-0.000976611265588019
555_subband_5_mad,0.023690943495982667
555_subband_5_energy,0.7746806564868853
555_subband_5_entropy,5.114323809712539
555_subband_6_max,0.10041400651360634
555_subband_6_min,-0.0469644056680787
555_subband_6_peak,0.10041400651360634
555_subband_6_peak2peak,0.14737841218168504
555_subband_6_mean,0.0003437919536905908
555_subband_6_std,0.018797115754550967
555_subband_6_var,0.0003533315606899881
555_subband_6_q75,0.008474357907583998
555_subband_6_q25,-0.007593063279401957
555_subband_6_iqr,0.016067421186985953
555_subband_6_cv,54.675845530312145
555_subband_6_mean_abs,0.012764819336822553
555_subband_6_rms,0.018772103629406827
555_subband_6_crest,5.349107830211743
555_subband_6_clearance,11.16511009917435
555_subband_6_shape,1.4706125589459083
555_subband_6_impulse,7.866465154265287
555_subband_6_skewness,0.2748648491707402
555_subband_6_kurtosis,2.4656037106602815
555_subband_6_zero_crossing_rate,0.7867867867867868
555_subband_6_median,-0.00036073995315389067
555_subband_6_mad,0.007831836688750309
555_subband_6_energy,0.11769888614084512
555_subband_6_entropy,4.168775567613899
555_subband_7_max,0.04518968175230848
555_subband_7_min,-0.06114733050547194
555_subband_7_peak,0.06114733050547194
555_subband_7_peak2peak,0.10633701225778042
555_subband_7_mean,-0.00013827663986984884
555_subband_7_std,0.0251872941124243
555_subband_7_var,0.0006343997847057639
555_subband_7_q75,0.01803779580279885
555_subband_7_q25,-0.012866978925948127
555_subband_7_iqr,0.030904774728746975
555_subband_7_cv,-182.15147646147264
555_subband_7_mean_abs,0.019289205636950458
555_subband_7_rms,0.025149940448873555
555_subband_7_crest,2.431311144842519
555_subband_7_clearance,4.082740591557904
555_subband_7_shape,1.3038349490502739
555_subband_7_impulse,3.170028442661109
555_subband_7_skewness,-0.5627897799059675
555_subband_7_kurtosis,-0.23286161423968155
555_subband_7_zero_crossing_rate,0.7972972972972973
555_subband_7_median,0.0017977602591367962
555_subband_7_mad,0.015979863671792945
555_subband_7_energy,0.21126151453035003
555_subband_7_entropy,5.238976212770643
555_subband_8_max,0.1004086256516036
555_subband_8_min,-0.09401403215331505
555_subband_8_peak,0.1004086256516036
555_subband_8_peak2peak,0.19442265780491866
555_subband_8_mean,0.023433394370208006
555_subband_8_std,0.05715365498957117
555_subband_8_var,0.003266540278666934
555_subband_8_q75,0.07865534269999801
555_subband_8_q25,-0.020667287140391837
555_subband_8_iqr,0.09932262984038984
555_subband_8_cv,2.4389831915359794
555_subband_8_mean_abs,0.05286677017153839
555_subband_8_rms,0.06169184864844024
555_subband_8_crest,1.6275833493626755
555_subband_8_clearance,2.162110184753073
555_subband_8_shape,1.1669305396994532
555_subband_8_impulse,1.8992767162776303
555_subband_8_skewness,-0.2538713278257867
555_subband_8_kurtosis,-1.1391409771409176
555_subband_8_zero_crossing_rate,0.16216216216216217
555_subband_8_median,0.02544373385289571
555_subband_8_mad,0.04933336128531207
555_subband_8_energy,1.2711653193471273
555_subband_8_entropy,5.351506009307293
555_subband_9_max,0.04544581148006399
555_subband_9_min,-0.053711593847989264
555_subband_9_peak,0.053711593847989264
555_subband_9_peak2peak,0.09915740532805326
555_subband_9_mean,9.557109597496699e-06
555_subband_9_std,0.023787286250416453
555_subband_9_var,0.0005658349871592517
555_subband_9_q75,0.01333925982545257
555_subband_9_q25,-0.010361573624995344
555_subband_9_iqr,0.023700833450447913
555_subband_9_cv,2488.962380074314
555_subband_9_mean_abs,0.01748502139842904
555_subband_9_rms,0.023751651769289096
555_subband_9_crest,2.261383518490213
555_subband_9_clearance,4.204969671156261
555_subband_9_shape,1.3583999257457637
555_subband_9_impulse,3.071863203599799
555_subband_9_skewness,0.001389053547873679
555_subband_9_kurtosis,-0.22888281975900648
555_subband_9_zero_crossing_rate,0.7912912912912913
555_subband_9_median,-0.00048574236824038344
555_subband_9_mad,0.011674093825794466
555_subband_9_energy,0.18842308123103765
555_subband_9_entropy,5.111746120977507
555_subband_10_max,0.05020698459244069
555_subband_10_min,-0.02281794154727152
555_subband_10_peak,0.05020698459244069
555_subband_10_peak2peak,0.0730249261397122
555_subband_10_mean,0.00016819417549511208
555_subband_10_std,0.009276173525730525
555_subband_10_var,8.60473952794639e-05
555_subband_10_q75,0.004169248702242817
555_subband_10_q25,-0.0038780793292089054
555_subband_10_iqr,0.008047328031451723
555_subband_10_cv,55.15157405673719
555_subband_10_mean_abs,0.006331739746833185
555_subband_10_rms,0.00926380362638155
555_subband_10_crest,5.419694395233158
555_subband_10_clearance,11.19191605099724
555_subband_10_shape,1.4630739728389555
555_subband_10_impulse,7.929413810406796
555_subband_10_skewness,0.3130845282540064
555_subband_10_kurtosis,2.529386817600595
555_subband_10_zero_crossing_rate,0.7867867867867868
555_subband_10_median,-0.000185027258859189
555_subband_10_mad,0.0038828476607178824
555_subband_10_energy,0.028663231247805423
555_subband_10_entropy,4.1903302709340995
555_subband_11_max,0.022459061545847557
555_subband_11_min,-0.029582295037643
555_subband_11_peak,0.029582295037643
555_subband_11_peak2peak,0.05204135658349056
555_subband_11_mean,-3.222379199445418e-05
555_subband_11_std,0.012368223169345662
555_subband_11_var,0.00015297294436673886
555_subband_11_q75,0.008846354239110002
555_subband_11_q25,-0.00633420322547246
555_subband_11_iqr,0.015180557464582462
555_subband_11_cv,-383.822709986282
555_subband_11_mean_abs,0.009471974323230258
555_subband_11_rms,0.01234973602600736
555_subband_11_crest,2.39537873322519
555_subband_11_clearance,4.025852649463505
555_subband_11_shape,1.3038185709308057
555_subband_11_impulse,3.1231392767917106
555_subband_11_skewness,-0.5345177665166915
555_subband_11_kurtosis,-0.2539278416903126
555_subband_11_zero_crossing_rate,0.7972972972972973
555_subband_11_median,0.0008713388670507031
555_subband_11_mad,0.007821418220480679
555_subband_11_energy,0.05094033729062939
555_subband_11_entropy,5.221250395104438
555_subband_12_max,0.00972365840660738
555_subband_12_min,-0.009990154477675584
555_subband_12_peak,0.009990154477675584
555_subband_12_peak2peak,0.019713812884282964
555_subband_12_mean,1.3576408739830583e-05
555_subband_12_std,0.004182367184290633
555_subband_12_var,1.749219526423116e-05
555_subband_12_q75,0.00199465800135618
555_subband_12_q25,-0.0018856769220107795
555_subband_12_iqr,0.0038803349233669598
555_subband_12_cv,308.061377971066
555_subband_12_mean_abs,0.002993026493015747
555_subband_12_rms,0.004176123530380412
555_subband_12_crest,2.392207607126401
555_subband_12_clearance,4.623223263801037
555_subband_12_shape,1.3952845189060077
555_subband_12_impulse,3.3378102402326526
555_subband_12_skewness,-0.02800342108056424
555_subband_12_kurtosis,0.21211600931063002
555_subband_12_zero_crossing_rate,0.7897897897897898
555_subband_12_median,-8.860197540620828e-05
555_subband_12_mad,0.0019598799754943427
555_subband_12_energy,0.005824962585492983
555_subband_12_entropy,4.964017516603332
555_subband_13_max,0.011496782751849108
555_subband_13_min,-0.013531284878827664
555_subband_13_peak,0.013531284878827664
555_subband_13_peak2peak,0.025028067630676772
555_subband_13_mean,0.00011406062305399088
555_subband_13_std,0.005735066691178827
555_subband_13_var,3.289098995226887e-05
555_subband_13_q75,0.003942406079905675
555_subband_13_q25,-0.00290607000552885
555_subband_13_iqr,0.006848476085434525
555_subband_13_cv,50.28086413717133
555_subband_13_mean_abs,0.004379793389257967
555_subband_13_rms,0.005727610650190808
555_subband_13_crest,2.3624659051112156
555_subband_13_clearance,4.001535278502513
555_subband_13_shape,1.3077353521375104
555_subband_13_impulse,3.0894801823334777
555_subband_13_skewness,-0.41076184644020414
555_subband_13_kurtosis,-0.2557636806732293
555_subband_13_zero_crossing_rate,0.7972972972972973
555_subband_13_median,0.00032564449982621903
555_subband_13_mad,0.0034904638122150605
555_subband_13_energy,0.010957044935899843
555_subband_13_entropy,5.212501019944684
555_subband_14_max,0.005772517724037864
555_subband_14_min,-0.005758680071229801
555_subband_14_peak,0.005772517724037864
555_subband_14_peak2peak,0.011531197795267664
555_subband_14_mean,-1.142747718153194e-06
555_subband_14_std,0.0022735611061716187
555_subband_14_var,5.169080103496315e-06
555_subband_14_q75,0.0012224827406710748
555_subband_14_q25,-0.001082197360950381
555_subband_14_iqr,0.002304680101621456
555_subband_14_cv,-1989.556461198578
555_subband_14_mean_abs,0.0016834507073542916
555_subband_14_rms,0.002270155307822274
555_subband_14_crest,2.5427853786688073
555_subband_14_clearance,4.535083127820421
555_subband_14_shape,1.3485130855955065
555_subband_14_impulse,3.428979356995812
555_subband_14_skewness,-0.11141025775536609
555_subband_14_kurtosis,-0.048491157102155125
555_subband_14_zero_crossing_rate,0.7987987987987988
555_subband_14_median,1.2414236629462208e-05
555_subband_14_mad,0.0011876788385573257
555_subband_14_energy,0.001721304110625637
555_subband_14_entropy,5.11428994196823
555_subband_15_max,0.006880293257033657
555_subband_15_min,-0.008779747382941919
555_subband_15_peak,0.008779747382941919
555_subband_15_peak2peak,0.015660040639975576
555_subband_15_mean,8.877242197782372e-05
555_subband_15_std,0.003242237894292258
555_subband_15_var,1.0512106563184697e-05
555_subband_15_q75,0.0015523822736134725
555_subband_15_q25,-0.0013127494051991717
555_subband_15_iqr,0.002865131678812644
555_subband_15_cv,36.52303071219802
555_subband_15_mean_abs,0.0022673747854245266
555_subband_15_rms,0.003238597494772211
555_subband_15_crest,2.7109720788441014
555_subband_15_clearance,5.4940446141865475
555_subband_15_shape,1.4283467892432435
555_subband_15_impulse,3.8722082645450535
555_subband_15_skewness,-0.4442212730998337
555_subband_15_kurtosis,0.5063278943577467
555_subband_15_zero_crossing_rate,0.7972972972972973
555_subband_15_median,5.764310550779393e-05
555_subband_15_mad,0.0014399013424725737
555_subband_15_energy,0.003503163586870376
555_subband_15_entropy,4.9124101933442645
555_subband_16_max,0.0502070446307057
555_subband_16_min,-0.04693957324617171
555_subband_16_peak,0.0502070446307057
555_subband_16_peak2peak,0.09714661787687742
555_subband_16_mean,0.01179185752459362
555_subband_16_std,0.028636255365712102
555_subband_16_var,0.0008200351213702751
555_subband_16_q75,0.039480201676308946
555_subband_16_q25,-0.010305927945034826
555_subband_16_iqr,0.04978612962134377
555_subband_16_cv,2.4284770491830536
555_subband_16_mean_abs,0.02650241746111383
555_subband_16_rms,0.030929400742278013
555_subband_16_crest,1.623278932852931
555_subband_16_clearance,2.1574374588318608
555_subband_16_shape,1.1670407345918445
555_subband_16_impulse,1.8944326382441499
555_subband_16_skewness,-0.25147455156758947
555_subband_16_kurtosis,-1.146719597591975
555_subband_16_zero_crossing_rate,0.16216216216216217
555_subband_16_median,0.01274045681531211
555_subband_16_mad,0.024764627969292193
555_subband_16_energy,0.3195136953123269
555_subband_16_entropy,5.342345167654006
555_subband_17_max,0.02265487941217295
555_subband_17_min,-0.026771441534030088
555_subband_17_peak,0.026771441534030088
555_subband_17_peak2peak,0.04942632094620304
555_subband_17_mean,3.3815083350272177e-06
555_subband_17_std,0.011851111153961714
555_subband_17_var,0.00014044883558355576
555_subband_17_q75,0.006644698586481312
555_subband_17_q25,-0.005167051139025383
555_subband_17_iqr,0.011811749725506696
555_subband_17_cv,3504.6819288311244
555_subband_17_mean_abs,0.008711749902164213
555_subband_17_rms,0.011833357153504464
555_subband_17_crest,2.2623707868144325
555_subband_17_clearance,4.205707230674216
555_subband_17_shape,1.3583214952675313
555_subband_17_impulse,3.0730268699953616
555_subband_17_skewness,0.001236065168723611
555_subband_17_kurtosis,-0.22805487003735792
555_subband_17_zero_crossing_rate,0.7912912912912913
555_subband_17_median,-0.0002424703213264063
555_subband_17_mad,0.005817200636133337
555_subband_17_energy,0.046769466068480016
